obs,ebfi_l_aerr,ecd_l_aerr,ech_l_aerr,eco_l_aerr,egfe_l_aerr,egfl_l_aerr,egse_l_aerr,egsl_l_aerr,eh_l_aerr,emo_l_aerr,emp_l_aerr,ex_l_aerr,fpxrr_l_aerr,fxgap_aerr,gtrd_aerr,hmfpt_aerr,hqlfpr_aerr,hqlww_aerr,ki_l_aerr,leo_l_aerr,lfpr_aerr,lhp_l_aerr,lurnat_aerr,lww_l_aerr,mfpt_l_aerr,pbfir_l_aerr,pcer_l_aerr,pcfr_l_aerr,pegfr_l_aerr,pegsr_l_aerr,phouse_l_aerr,phr_l_aerr,picxfe_aerr,pieci_aerr,pmo_l_aerr,poilr_l_aerr,pxr_l_aerr,rbbbp_aerr,rcar_aerr,rcgain_aerr,reqp_aerr,rfynic_aerr,rfynil_aerr,rg10p_aerr,rg30p_aerr,rg5p_aerr,rgfint_aerr,rme_aerr,trci_aerr,trp_aerr,ynidn_l_aerr,ynirn_l_aerr,recind
1972Q3,-0.01511269977396501,-0.002014051243444752,-6.133394253834982e-05,-3.416568247638341e-05,-0.06204308543287956,0.008502430611636039,-0.000979098913585707,-0.0001467979798145485,-0.03062735103238655,-0.01965900213541091,0.5395739820685084,0.001354890990083601,-0.02675770766808008,-1.122190985994326,0.00130758992818643,0.006062531960842478,6.855927695521118e-05,-0.02443812279163432,-0.0002607582515178952,-0.05978370011723249,8.373589227506658e-05,0.0002004410148660888,0.1224744386619482,-0.0003872448313648516,0.0007906268177563419,-0.00187835769655751,0.009612868629321862,-0.005487735874811626,0.003736839961347906,3.010782642099233e-05,-0.005597728038203775,0.003074566034459135,-0.06296563189752254,0.490887094403971,-0.0005498296614427075,-0.1523777705290775,-0.004957729743606133,-0.165985990975509,0.04005428566613295,5.420898718775946,0.6623401021051754,0.188628442907203,-0.3458351575518929,0.118974102589023,-0.1078316671930107,0.2093233085827927,0.004848120964369439,-0.1825820272325927,-0.01082910680237505,-0.004130767789148265,0.002427002808227039,0.005006928583927142,0
1972Q4,0.02861934039334819,0.02753835699302174,0.0001692061059762292,-0.0006956010361430351,-0.00336521171013349,0.009732701470704994,0.008744155854379215,0.001326764500765697,0.0338699973669889,0.01114758597248295,0.5354152517868401,-0.004890672821899553,-0.004848183062420383,0.579381704650154,0.006393854060696074,-0.01599872292455748,5.709650884961138e-05,-0.02764925492378428,-0.006763690000433288,-0.1335933397780948,-0.001668809114650331,-0.003634631305562791,0.05978654595658859,-0.002482041913908182,0.001090396193449651,-0.008027869326042884,0.005795998591826282,-0.008631377863015875,-0.005330360493258945,-0.0003311523915805655,-0.005715827736391151,0.01100369325501301,-0.7136602925788545,1.758647632024617,0.001664287389353025,-0.1064692440922067,0.007951975947530589,-0.1401258547822129,-0.0301084009254275,5.521947408955737,0.3587702997884123,-0.03426698853246143,-0.1516858867731541,-0.6035986721979366,-0.6169574157460708,-0.717836179776486,0.004450008199525238,-0.1871107505879084,-0.0008334150448137752,-0.00578069568983277,0.002730970845227756,0.005234272614948346,0
1973Q1,0.008053945245883586,0.0381898979423098,-0.0001710909614959022,-0.003093381819362078,0.03587325866717819,-0.01155346494261371,-0.0116255289135221,-0.001070400058250281,0.02176412046645697,-0.0008919436714146414,0.5877119083559631,-0.02025032083665717,-0.04103709808914125,2.375025046279558,0.001307645382791802,-0.04805385685530766,6.328932862556121e-05,-0.02425463283033419,-0.001672078628508002,-0.0898180201477615,-0.001353309032179281,-0.0008954170105729904,0.1361414862558618,-0.00162561402638106,-0.0006270113302842308,-0.005326170192142018,-0.001079147367897541,0.01809055630212324,-0.0008651126041939309,0.003093016130965714,-0.01745216621188031,-0.006137910202112046,-0.3332783251465678,1.956790592434672,0.0004391218817553801,-0.1278707783406008,0.0136645069393545,-0.2898038120692141,-0.0478391911179135,5.685182762766485,-0.1678340207676099,0.4617168115971961,0.01771018884383315,-0.278518846085326,0.6177587041475332,-0.4674174498667063,0.005385753017446145,-0.3289788555650201,-0.0110927502040359,-0.00752546576012419,0.01264495684531572,-0.005663338091821034,0
1973Q2,-0.004650271890088517,-0.02808704376762033,-2.962696545076895e-05,-0.007264435960951341,-0.001149763068552146,-0.005719649572999335,-0.01926582476037783,-0.0007349512049016759,-0.07041221850291622,-0.07004640390801905,0.6446397974582931,-0.01805117562652313,-0.04510123140862493,-1.51327279639107,0.003047856149453895,-0.03119305272600756,9.01438307404112e-05,-0.01436537168783423,0.000397677341707276,0.01957203866486245,0.0008419628153504418,0.003792439826967195,0.1922894833573354,0.0002878679275389522,-0.0003553974560646404,-0.008160245304579575,0.0005587097769144448,0.01243628272805252,-0.002875984148093214,-0.004565014473307696,0.008989550304781605,-0.002663099305692809,1.993966859283523,0.8339388269153141,0.009398288545091884,-0.1056730022500918,0.02104847941117454,-0.2053787659402478,-0.1563641483510753,4.790060267387671,0.01598805534081818,0.147937873465823,-0.1270926715252682,-0.03717415535642995,-0.03160513315479111,-0.09309395058586976,0.004567348387584022,-0.1507780682218551,-0.001182872285463989,-0.005783713939910722,0.01816871681025781,0.001521887872802798,0
1973Q3,-0.01287432625505896,-0.02735459021577324,3.571448356551033e-05,0.001285276074969968,-0.04619366536473148,-0.007708780297778401,0.002850502211401882,-0.0005283093915291986,-0.01816304027271988,-0.03682275618809428,0.620878243750497,-0.02872395758504548,-0.04479639046205915,0.2284224990311739,0.0009052316079778898,-0.02144798017240742,6.472342030966132e-05,-0.01674172462543422,-0.006572527222342541,0.02092219014655682,-0.001270870025928238,0.004422637064816128,0.07895489861090916,0.002577024670021923,-0.001026984223618827,-0.01139856869941911,-0.02210495804537436,0.01435937468017597,-0.002326813957422473,-0.01438481601808413,-0.001301617184306702,0.001218923377965056,0.2417567242154686,0.4807445180827828,-0.003606094996313325,-0.08420201381777521,0.0287223989466364,-0.3411369599693842,-0.03970302723622266,3.232149969952043,-0.007014712499687325,0.5725071055779246,-0.45656275242476,-0.3179395649502964,-0.07376227541225625,-0.6371698490030758,0.006340781664007321,0.2714164281865787,-0.022283349393893,-0.003014200997110339,0.02354081857525739,0.002391188346032372,0
1973Q4,-0.0005108176969056915,-0.03528441575744368,2.055038853214336e-05,-0.006483945911448659,-0.006938340331815162,0.00601353655906074,0.004393360674928994,0.0007771597359824806,0.02703656347668519,-0.004580912635879883,0.6439678589062071,0.01019776892437088,0.01812462129569957,0.4202018232240873,0.0006121869144981332,0.008598408077692526,0.0001495252190496613,-0.01957613301538443,0.01266263845465876,0.03776636625779216,0.001155191117780739,0.002336438349225159,-0.01011630099013513,-0.0005159684976012165,0.0007214973750660209,-0.009831102044915256,-0.01009211591741786,-0.0009763652213698834,-0.008495559246450044,0.008166984202152241,-0.001069578416450107,-0.01008670397462579,0.6265412747933245,0.7233015447558541,0.003654878121881423,0.08367973847650934,0.02688617626107891,0.2757847740278697,0.00969773867509471,-2.927922747464545,0.6321104989120081,0.0526896267178223,0.2074491520566968,-0.3559370181449393,-0.07645158158814791,-0.4824986717061525,0.00360543128955582,0.2734123427122401,0.0006011127609203566,-0.002725465076951598,0.01549241656744076,0.00464102323644316,0
1974Q1,-0.01081015858249528,-0.04577252202112309,0.0004544153518650198,-0.009947288096500772,0.02456615201372934,0.01269815254738355,0.007443676191075656,-6.704777005110934e-05,-0.03161132653396098,0.01998758574281565,0.310226094788537,-0.007093860969157829,-0.00224951574748372,-0.4092510974687277,0.002197985723579276,-0.01129267215680761,8.136128556031141e-05,-0.02160648544173421,0.0007086623317750125,-0.01519547898277132,0.001451320376562487,0.007243117979389502,-0.06953274343706018,-0.0020242852219828,0.0003685347996054101,-0.01444612410092346,-0.0692104202208582,0.01693092985711637,-0.01323621606820995,0.01720336052392655,-0.001199987710461081,-0.01626872178866692,1.752273854884663,1.752159121238812,0.0006715095301229111,0.5262143303225302,0.03319102995689781,-0.3847180259704682,-0.0299688866629932,-9.185540742433045,0.6519556160722959,0.7725289121133866,0.1060101156687507,0.1807526537073245,0.0686639912700006,0.3022284452020853,0.001939287520268928,-0.3256209455406925,0.002371415765804068,-0.001601476097644987,0.01046833827920199,-0.002464311489989818,2
1974Q2,0.004149752907149763,-0.0129662937820015,-5.875242795631834e-05,0.001788089302367451,0.001642827575471095,-0.002740480885526423,0.01323359219147537,-0.001695751267839435,-0.01647025327709333,0.0429877744956294,0.539489717041484,0.04080017360744093,-0.03721591466476066,-0.006346250590801069,0.005911902202864118,-0.02183064842825758,-1.02309078236387e-05,-0.02274376841943421,0.007826797988917311,-0.04925577236633015,-0.001429358677612676,0.003032097876729953,-0.165032356686919,0.0005703634770143075,-0.0008188027970662894,-0.001461711435811846,-0.004732328780681007,-0.013189963586508,-0.008615584113110935,0.02619974447197952,-0.0001312308729595657,-0.01425043501512088,3.924032219198138,3.541927410999018,0.007659917887149822,-0.01480642904454192,0.000708103090340418,-0.4129490549160175,-0.08981347369586204,-6.419900644580412,0.6496206603052315,-0.3477281464983273,0.2456701917227733,-0.3042812362522424,-0.3696315335091227,-0.284528766753883,0.003414788309896351,-0.1435072678802437,0.02196949931501273,0.001765191816135099,0.001584875307085805,-0.005626678059279705,2
1974Q3,-0.006730316505247336,-0.002010897111494005,-1.561308050511493e-05,0.0002605517338022171,0.01527332956877315,-0.001500049152015863,-0.01837064096282359,-0.001427926216278719,0.01783292437540895,0.01989028280697524,0.5353982331938272,-0.06510696160792262,0.04231481623021601,0.1305135794141073,-0.0002955846547170604,0.002061414110242368,5.03207776044113e-05,-0.01865444568768438,-7.006663574522738e-05,0.03349806105032965,0.0003630249351866053,0.0067861491359562,-0.09342166973591382,0.0012877257330228,-0.0008946588067840135,-0.005223430210004211,-0.001413382705180232,-0.00411886445673221,-0.003548422350032388,0.01289052765169477,-0.0001755223929415208,-0.01882467813595088,3.179581371462381,3.942593759724611,0.001647987284570262,-0.02592791481922982,0.009110255563906374,0.08542767899480078,0.1437825194275659,-3.28574691595765,0.1817657404606591,-0.4134511565960736,0.2216657678785872,0.1008372349805702,0.1160559749965357,0.1917649443284571,0.00491042966975577,0.2878892954373276,0.06303559273203256,0.0014572026475296,-0.0201244871139816,0.0007401915976105284,2
1974Q4,-0.01310575948772756,-0.09803402666424205,-8.75352410797799e-05,-0.004510526811748085,0.01698720212127552,0.0001605455046547838,-0.009215216731284432,-0.0009976522720142972,-0.07943113321064825,0.03552759886191601,0.5776662132599876,0.02498726728793646,-0.005806688690745696,-0.929117141763422,0.0007961351989331866,0.02944620675049245,4.37155818465613e-05,-0.01765379748678431,0.01242909595942879,-0.05596666512524019,-0.0004891068038844303,0.003885660704094936,0.0549430958368274,0.001545344842439592,0.0005982596545143778,0.003618748795138751,-0.01501428564684708,0.01736891110287235,-0.01436118308950458,-0.0001502232226342664,4.615925974529292e-05,-0.01750428510528733,0.5019204698641733,3.061702742536068,-0.00131810168025288,0.03223742139321488,0.01038757293561321,1.252348784559869,0.2023278987782753,-3.213072694731126,0.9873422933399472,-0.5406516964078869,0.09472412971323134,0.07000967727751026,-0.02136652287983184,0.4467730332927455,0.001694385788804954,0.4742526331385604,-0.008168486552659354,0.0006047282443338844,-0.03373258562457241,0.0005589904971354665,2
1975Q1,-0.04178910988734786,-0.001120302212301174,-0.0004318326390205355,0.003379073834516486,-0.01324946285133734,-0.004931554793788738,0.0521785388867977,0.004708514812469283,0.00793812210652165,-0.03801713462326995,0.5047648564674375,0.01731885992689073,-0.05477833556214367,-0.4468526266708313,0.003708825400697071,0.01428349928434244,2.349810038071138e-05,-0.02409571589093412,-0.004629739275601129,-0.02591844762375764,-0.000905863154788859,-0.008992715244381628,0.3872735614643438,0.002776364689789167,0.002254079607292129,0.009250154003150256,0.006172782795767981,-0.0013246939767537,-0.008342568595714162,-0.0113945714436192,0.01947298185819134,-0.006894965736698464,-0.4051529372655446,1.771846589932144,-0.003118903744232263,0.0795665007067846,0.0003138248504723876,0.367550127425907,0.05277792517938007,-7.296213888028549,0.7705746421150039,-0.651810694754086,0.2145487246864665,0.5779931055543398,0.1949725615412851,0.9321759298660796,0.001549007881444473,-0.3575426716213381,-0.02960449827392789,0.001342424410024047,-0.0514359556232426,0.0003766916844301236,2
1975Q2,0.005480581705766165,0.005895666904390955,0.0001570288133615753,-0.005827768786991424,-0.0168563087602478,-0.001022539155588087,-0.02610587699887377,-2.161744631953394e-05,0.03898601265447266,-0.06265067501604461,0.4465848012710863,-0.03500777575825141,-0.03166579662634531,0.2496519075228443,0.007193652809070662,-0.05046544027010744,4.520609789581133e-05,-0.03352455317243423,-0.002202351348909607,-0.01423139434574401,0.0008894825321121978,-0.002280818335462068,0.03309290942087523,0.0017188793763001,0.0002645272170600197,0.01370389640655819,0.009200481718391136,-0.008550189782282835,0.002588737766795898,-0.009494810646911304,-0.02486866755729867,0.0005634827120918036,-0.9460785687580332,-0.2350248194168081,-0.002147080933443553,0.01837214671524779,-0.01481438162257194,-0.2010488004598715,0.02956810829991823,2.96803813429381,-0.08636911781014069,-0.1612958690917925,-0.1950482259989934,0.3800458011233634,0.3441390167309222,0.3685224402155891,0.001964466694885042,-0.5671037881457118,-0.001032142103815197,-0.03128052689497007,-0.05095185346077514,-0.001855284297381394,0
1975Q3,0.02175061050527468,0.03918050596466766,0.0001504879686051458,-0.0003139353968979874,0.03720277662746483,0.004466544136392091,0.02757035615995882,0.002237068877793479,0.0440114894575996,0.02192279284301516,0.5090683535968185,-0.03995333108291253,0.03172600748651475,-0.1161903260065176,-0.003405853779376265,-0.06000049996540752,2.921912703181119e-05,-0.03156074965038429,-0.0005508259267709472,-0.0293935397422528,0.000809277438412595,-0.0009365062683020036,-0.2236448539389064,-0.0001967775913049269,-0.0004803223343618553,0.006624931220346462,0.03472964172349216,0.01590142669487819,0.008811865570682008,-0.007999743897985075,-0.007041647442970894,-0.002041578573769073,0.01547046368996281,-1.370757333424975,-0.007905822300753536,0.0008846930393991049,-0.009563047232861874,-0.1270206204998747,-0.09670579780543384,-8.657147736071495,0.4483643092284094,0.1795498181249107,-0.2440213471831977,-0.2780423981854949,-0.06347350363094456,-0.3940822313852155,0.002018677815879033,-0.2458517138822482,0.01976198083321833,0.01083788288175736,-0.04959105125725331,-0.0002164397635776721,0
1975Q4,0.001463691938367673,0.01398318938722034,-2.177521850529141e-05,-0.002084357629725921,0.01180658154399114,0.003394656065303721,0.02930129721956943,-0.001239853266878009,0.01421280878981389,-0.008490119478041331,0.4838119432853797,0.02288079765278445,0.002916470424902436,0.226432105679197,0.0005904109602796961,-0.04809068820515747,2.591025999106129e-05,-0.02597107737893428,-0.003243704180940585,-0.140661116707801,-0.001747126065267763,0.002358179986488841,-0.001698877095909732,0.001560701807397922,-0.0006246771783025679,0.002987119430792626,0.005791671721112451,0.003007624536509851,0.001666638311610993,-0.003064158170200521,-0.00721513592686841,0.002112975577435205,0.6813792831714539,-0.8504670796469251,0.0006091344589576862,0.0385552334281969,-0.004998503410125579,0.2152805353490652,-0.1628900745857322,0.8873794775009039,0.1170674474783437,0.6852551722271098,-0.2339486537734787,0.2151759531148968,0.07730239590058469,0.1975066715631507,0.001992853043642237,-0.01289608851847768,-0.01379002690252619,0.005728906000705138,-0.02341103624634833,-0.001551453118312141,0
1976Q1,0.005759705890054844,0.02970754461943971,-0.0001360081863067806,0.004001546064750185,-0.01239566515317877,0.006382442941399239,0.02434203771306383,0.0002950278266714688,0.06852379395911589,0.01407969620710073,0.4331243321669739,-0.0479887910584398,-0.009706952780155952,0.6852661607994369,0.001247555108027896,-0.0313005304763576,7.593034844346121e-05,-0.03014403734813414,0.00444561536412228,0.007023192434349695,0.000175955605077976,-0.003148721737795636,-0.03714964362299961,0.0002691859368915835,-0.0001258111512763316,0.0001069648636409268,-0.02001579155483987,-0.009052771867483836,0.008369694834340472,-0.008143618848252699,0.02036641768003536,-0.009988214980622124,-0.0200916301381769,0.03796718872561616,0.002955949314362582,0.03293338227239973,0.002935731590650668,0.1611971272232382,-0.07187438796382168,-9.608453444550426,-0.1488549751402657,-0.2939590159022176,0.3708700407320054,-0.06216586854374671,0.01400740861064404,-0.2049990965603412,0.0008065076422910212,-0.2641836323949033,0.005129746003287175,-0.001123395331045183,0.04326127141772875,-0.003991289109000295,0
